FrameIndex,ObjectName,"WorldPosition (x,y,z)",RotationEuler,RendererSize,ColliderSize
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[14.258,23.238,23.000]","[0.000,0.000,51.982]","[4.813,3.806,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[15.116,22.534,15.000]","[0.000,0.000,49.234]","[4.636,4.024,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[15.940,21.788,7.000]","[0.000,0.000,46.486]","[4.448,4.233,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.376,21.363,119.000]","[0.000,0.000,44.976]","[4.340,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.375,21.364,111.000]","[0.000,0.000,44.981]","[4.340,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.374,21.365,103.000]","[0.000,0.000,44.985]","[4.341,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.373,21.366,95.000]","[0.000,0.000,44.988]","[4.341,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.372,21.367,87.000]","[0.000,0.000,44.990]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.372,21.367,79.000]","[0.000,0.000,44.992]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.371,21.368,71.000]","[0.000,0.000,44.994]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.371,21.368,63.000]","[0.000,0.000,44.995]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.371,21.368,55.000]","[0.000,0.000,44.996]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,47.000]","[0.000,0.000,44.997]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,39.000]","[0.000,0.000,44.997]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,31.000]","[0.000,0.000,44.998]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,23.000]","[0.000,0.000,44.998]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,15.000]","[0.000,0.000,44.999]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.370,21.369,7.000]","[0.000,0.000,44.999]","[4.342,4.342,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.074,6.870,119.000]","[0.000,0.000,4.633]","[0.624,5.992,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.136,5.816,111.000]","[0.000,0.000,2.021]","[0.352,6.001,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.149,4.750,103.000]","[0.000,0.000,359.382]","[0.205,6.001,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.112,3.674,95.000]","[0.000,0.000,356.716]","[0.483,5.998,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.024,2.591,87.000]","[0.000,0.000,354.026]","[0.764,5.982,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.885,1.504,79.000]","[0.000,0.000,351.315]","[1.044,5.952,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.692,0.417,71.000]","[0.000,0.000,348.582]","[1.325,5.909,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.446,-0.667,63.000]","[0.000,0.000,345.831]","[1.604,5.852,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.146,-1.744,55.000]","[0.000,0.000,343.063]","[1.882,5.781,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[21.792,-2.812,47.000]","[0.000,0.000,340.279]","[2.156,5.695,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[21.385,-3.867,39.000]","[0.000,0.000,337.480]","[2.427,5.596,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[20.924,-4.905,31.000]","[0.000,0.000,334.667]","[2.694,5.483,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[20.410,-5.924,23.000]","[0.000,0.000,331.843]","[2.955,5.356,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[19.845,-6.921,15.000]","[0.000,0.000,329.007]","[3.210,5.215,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[19.229,-7.891,7.000]","[0.000,0.000,326.161]","[3.457,5.062,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[23.054,2.896,119.000]","[0.000,0.000,354.785]","[0.685,5.988,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.928,1.805,111.000]","[0.000,0.000,352.067]","[0.967,5.962,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.751,0.720,103.000]","[0.000,0.000,349.346]","[1.247,5.922,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.522,-0.357,95.000]","[0.000,0.000,346.621]","[1.525,5.870,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[22.241,-1.422,87.000]","[0.000,0.000,343.893]","[1.799,5.803,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[21.910,-2.475,79.000]","[0.000,0.000,341.163]","[2.070,5.724,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[21.529,-3.511,71.000]","[0.000,0.000,338.429]","[2.336,5.631,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[21.098,-4.529,63.000]","[0.000,0.000,335.693]","[2.597,5.526,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[20.618,-5.526,55.000]","[0.000,0.000,332.955]","[2.853,5.408,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[20.092,-6.500,47.000]","[0.000,0.000,330.214]","[3.102,5.277,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[19.518,-7.448,39.000]","[0.000,0.000,327.472]","[3.344,5.134,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[18.900,-8.368,31.000]","[0.000,0.000,324.728]","[3.579,4.979,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[18.238,-9.258,23.000]","[0.000,0.000,321.982]","[3.806,4.813,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[17.534,-10.116,15.000]","[0.000,0.000,319.234]","[4.024,4.636,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional/BoxLight,"[16.788,-10.940,7.000]","[0.000,0.000,316.486]","[4.233,4.448,0.140]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,119.000]","[315.024,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,111.000]","[315.019,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,103.000]","[315.015,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,95.000]","[315.012,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,87.000]","[315.010,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,79.000]","[315.008,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,71.000]","[315.006,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,63.000]","[315.005,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,55.000]","[315.004,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,47.000]","[315.003,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,39.000]","[315.003,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,31.000]","[315.002,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,23.000]","[315.002,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,15.000]","[315.001,90.000,0.000]","[70.242,70.242,0.800]",[]
19,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,7.000]","[315.001,90.000,0.000]","[70.242,70.242,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,119.000]","[355.367,90.000,0.000]","[53.518,53.518,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,111.000]","[357.979,90.000,0.000]","[51.389,51.389,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,103.000]","[0.618,90.000,0.000]","[50.202,50.202,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,95.000]","[3.284,90.000,0.000]","[52.432,52.432,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,87.000]","[5.974,90.000,0.000]","[54.568,54.568,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,79.000]","[8.685,90.000,0.000]","[56.599,56.599,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,71.000]","[11.418,90.000,0.000]","[58.518,58.518,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,63.000]","[14.169,90.000,0.000]","[60.315,60.315,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,55.000]","[16.937,90.000,0.000]","[61.984,61.984,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,47.000]","[19.722,90.000,0.000]","[63.516,63.516,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,39.000]","[22.521,90.000,0.000]","[64.905,64.905,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,31.000]","[25.333,90.000,0.000]","[66.144,66.144,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,23.000]","[28.157,90.000,0.000]","[67.229,67.229,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,15.000]","[30.993,90.000,0.000]","[68.153,68.153,0.800]",[]
20,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,7.000]","[33.839,90.000,0.000]","[68.913,68.913,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,119.000]","[5.215,90.000,0.000]","[53.978,53.978,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,111.000]","[7.933,90.000,0.000]","[56.048,56.048,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,103.000]","[10.654,90.000,0.000]","[57.995,57.995,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,95.000]","[13.379,90.000,0.000]","[59.813,59.813,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,87.000]","[16.107,90.000,0.000]","[61.498,61.498,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,79.000]","[18.837,90.000,0.000]","[63.045,63.045,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,71.000]","[21.571,90.000,0.000]","[64.451,64.451,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,63.000]","[24.307,90.000,0.000]","[65.710,65.710,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,55.000]","[27.045,90.000,0.000]","[66.821,66.821,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,47.000]","[29.786,90.000,0.000]","[67.780,67.780,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,39.000]","[32.528,90.000,0.000]","[68.584,68.584,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,31.000]","[35.272,90.000,0.000]","[69.232,69.232,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,23.000]","[38.018,90.000,0.000]","[69.721,69.721,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,15.000]","[40.766,90.000,0.000]","[70.050,70.050,0.800]",[]
21,BigTrackLaneRing(Clone)/Ring,"[0.000,5.000,7.000]","[43.514,90.000,0.000]","[70.218,70.218,0.800]",[]
19,BombNote(Clone)/Mesh,"[-0.900,0.250,35.560]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.360,0.360,0.360]"
19,BombNote(Clone)/Mesh,"[0.900,0.250,35.560]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.360,0.360,0.360]"
19,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
20,BombNote(Clone)/Mesh,"[0.900,0.492,11.028]","[359.315,8.784,5.706]","[0.683,0.602,0.558]","[0.000,0.000,0.000]"
20,BombNote(Clone)/Mesh,"[-0.900,0.492,11.028]","[3.302,355.578,349.171]","[0.690,0.665,0.548]","[0.000,0.000,0.000]"
20,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.900,0.577,7.767]","[0.397,4.889,1.475]","[0.617,0.560,0.526]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[-0.900,0.577,7.767]","[1.037,355.807,357.171]","[0.624,0.578,0.526]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
21,BombNote(Clone)/Mesh,"[0.000,0.463,0.000]","[0.000,0.000,0.000]","[0.565,0.542,0.475]","[0.000,0.000,0.000]"
19,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
20,FlyingScoreEffect(Clone)/Line,"[-0.902,-0.390,7.550]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
20,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[-0.902,-0.390,7.550]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
21,FlyingScoreEffect(Clone)/Line,"[0.000,-0.298,6.532]","[0.000,0.000,0.000]","[0.320,0.040,0.200]",[]
19,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
20,FlyingSpriteEffect(Clone),"[2.000,1.300,14.000]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
20,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[2.000,1.300,14.000]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[2.000,1.300,14.000]","[0.000,0.000,0.000]","[1.000,0.467,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
21,FlyingSpriteEffect(Clone),"[0.000,0.590,2.327]","[0.000,0.000,0.000]","[1.280,1.280,0.200]",[]
